"","disease","state_name","age_group","age_group_population","percent_decline","accrual_years","accrual_label","baseline_coverage","cases","additional_cases","cases_per_100k","additional_cases_per_100k","hospitalizations","additional_hospitalizations","hospitalizations_per_100k","additional_hospitalizations_per_100k","deaths","additional_deaths","deaths_per_100k","additional_deaths_per_100k","workdays_lost","additional_workdays_lost","workdays_lost_per_100k","additional_workdays_lost_per_100k","productivity_cost","additional_productivity_cost","productivity_cost_per_100k","additional_productivity_cost_per_100k","hospitalization_cost","additional_hospitalization_cost","hospitalization_cost_per_100k","additional_hospitalization_cost_per_100k","total_cost","additional_total_cost","total_cost_per_100k","additional_total_cost_per_100k","vaccine_adverse_events","vaccine_adverse_events_per_100k","vaccine_adverse_events_avoided","vaccine_adverse_events_avoided_per_100k"
"18637","RSV","Indiana","0-1 years",82364.6,18,1,"1 Year",0.460771520871603,10238.3575561448,3101.01754458629,12430.5315100721,3764.98828936981,614.30145336869,186.061052675177,745.831890604326,225.899297362189,1.43337005786028,0.434142456242081,1.74027441141009,0.527098360511774,61430.145336869,18606.1052675177,74583.1890604326,22589.9297362189,15357536.3342173,4651526.31687944,18645797.2651081,5647482.43405472,9265312.24469488,2806299.31796285,11249143.73978,3407166.81433874,24622848.5789121,7457825.63484228,29894941.0048882,9054649.24839346,NA,NA,NA,NA
"18638","RSV","Indiana","0-1 years",82364.6,18,5,"5 Years",0.460771520871603,10238.3575561448,3101.01754458629,12430.5315100721,3764.98828936981,614.30145336869,186.061052675177,745.831890604326,225.899297362189,1.43337005786028,0.434142456242081,1.74027441141009,0.527098360511774,61430.145336869,18606.1052675177,74583.1890604326,22589.9297362189,15357536.3342173,4651526.31687944,18645797.2651081,5647482.43405472,9265312.24469488,2806299.31796285,11249143.73978,3407166.81433874,24622848.5789121,7457825.63484228,29894941.0048882,9054649.24839346,NA,NA,NA,NA
"18639","RSV","Indiana","0-1 years",82364.6,18,10,"10 Years",0.460771520871603,10238.3575561448,3101.01754458629,12430.5315100721,3764.98828936981,614.30145336869,186.061052675177,745.831890604326,225.899297362189,1.43337005786028,0.434142456242081,1.74027441141009,0.527098360511774,61430.145336869,18606.1052675177,74583.1890604326,22589.9297362189,15357536.3342173,4651526.31687944,18645797.2651081,5647482.43405472,9265312.24469488,2806299.31796285,11249143.73978,3407166.81433874,24622848.5789121,7457825.63484228,29894941.0048882,9054649.24839346,NA,NA,NA,NA
"18640","RSV","Indiana","0-1 years",82364.6,18,20,"20 Years",0.460771520871603,10238.3575561448,3101.01754458629,12430.5315100721,3764.98828936981,614.30145336869,186.061052675177,745.831890604326,225.899297362189,1.43337005786028,0.434142456242081,1.74027441141009,0.527098360511774,61430.145336869,18606.1052675177,74583.1890604326,22589.9297362189,15357536.3342173,4651526.31687944,18645797.2651081,5647482.43405472,9265312.24469488,2806299.31796285,11249143.73978,3407166.81433874,24622848.5789121,7457825.63484228,29894941.0048882,9054649.24839346,NA,NA,NA,NA
"18641","RSV","Indiana","0-1 years",82364.6,19,1,"1 Year",0.460771520871603,10410.6363086219,3273.2962970633,12639.6975261482,3974.15430544591,624.638178517311,196.397777823798,758.381851568891,238.449258326755,1.45748908320706,0.458261481588862,1.76955765366075,0.556381602762428,62463.8178517311,19639.7777823798,75838.1851568891,23844.9258326755,15615954.4629328,4909944.44559496,18959546.2892223,5961231.45816887,9421217.76235948,2962204.83562745,11438430.7850211,3596453.85957978,25037172.2252923,7872149.2812224,30397977.0742434,9557685.31774865,NA,NA,NA,NA
"18642","RSV","Indiana","0-1 years",82364.6,19,5,"5 Years",0.460771520871603,10410.6363086219,3273.2962970633,12639.6975261482,3974.15430544591,624.638178517311,196.397777823798,758.381851568891,238.449258326755,1.45748908320706,0.458261481588862,1.76955765366075,0.556381602762428,62463.8178517311,19639.7777823798,75838.1851568891,23844.9258326755,15615954.4629328,4909944.44559496,18959546.2892223,5961231.45816887,9421217.76235948,2962204.83562745,11438430.7850211,3596453.85957978,25037172.2252923,7872149.2812224,30397977.0742434,9557685.31774865,NA,NA,NA,NA
"18643","RSV","Indiana","0-1 years",82364.6,19,10,"10 Years",0.460771520871603,10410.6363086219,3273.2962970633,12639.6975261482,3974.15430544591,624.638178517311,196.397777823798,758.381851568891,238.449258326755,1.45748908320706,0.458261481588862,1.76955765366075,0.556381602762428,62463.8178517311,19639.7777823798,75838.1851568891,23844.9258326755,15615954.4629328,4909944.44559496,18959546.2892223,5961231.45816887,9421217.76235948,2962204.83562745,11438430.7850211,3596453.85957978,25037172.2252923,7872149.2812224,30397977.0742434,9557685.31774865,NA,NA,NA,NA
"18644","RSV","Indiana","0-1 years",82364.6,19,20,"20 Years",0.460771520871603,10410.6363086219,3273.2962970633,12639.6975261482,3974.15430544591,624.638178517311,196.397777823798,758.381851568891,238.449258326755,1.45748908320706,0.458261481588862,1.76955765366075,0.556381602762428,62463.8178517311,19639.7777823798,75838.1851568891,23844.9258326755,15615954.4629328,4909944.44559496,18959546.2892223,5961231.45816887,9421217.76235948,2962204.83562745,11438430.7850211,3596453.85957978,25037172.2252923,7872149.2812224,30397977.0742434,9557685.31774865,NA,NA,NA,NA
"18645","RSV","Indiana","0-1 years",82364.6,20,1,"1 Year",0.460771520871603,10582.9150610989,3445.57504954032,12848.8635422243,4183.32032152201,634.974903665932,206.734502972419,770.931812533457,250.999219291321,1.48160810855384,0.482380506935645,1.7988408959114,0.585664845013082,63497.4903665932,20673.4502972419,77093.1812533458,25099.9219291321,15874372.5916483,5168362.57431048,19273295.3133364,6274980.48228302,9577123.28002408,3118110.35329205,11627717.8302621,3785740.90482082,25451495.8716724,8286472.92760253,30901013.1435986,10060721.3871038,NA,NA,NA,NA
"18646","RSV","Indiana","0-1 years",82364.6,20,5,"5 Years",0.460771520871603,10582.9150610989,3445.57504954032,12848.8635422243,4183.32032152201,634.974903665932,206.734502972419,770.931812533457,250.999219291321,1.48160810855384,0.482380506935645,1.7988408959114,0.585664845013082,63497.4903665932,20673.4502972419,77093.1812533458,25099.9219291321,15874372.5916483,5168362.57431048,19273295.3133364,6274980.48228302,9577123.28002408,3118110.35329205,11627717.8302621,3785740.90482082,25451495.8716724,8286472.92760253,30901013.1435986,10060721.3871038,NA,NA,NA,NA
"18647","RSV","Indiana","0-1 years",82364.6,20,10,"10 Years",0.460771520871603,10582.9150610989,3445.57504954032,12848.8635422243,4183.32032152201,634.974903665932,206.734502972419,770.931812533457,250.999219291321,1.48160810855384,0.482380506935645,1.7988408959114,0.585664845013082,63497.4903665932,20673.4502972419,77093.1812533458,25099.9219291321,15874372.5916483,5168362.57431048,19273295.3133364,6274980.48228302,9577123.28002408,3118110.35329205,11627717.8302621,3785740.90482082,25451495.8716724,8286472.92760253,30901013.1435986,10060721.3871038,NA,NA,NA,NA
"18648","RSV","Indiana","0-1 years",82364.6,20,20,"20 Years",0.460771520871603,10582.9150610989,3445.57504954032,12848.8635422243,4183.32032152201,634.974903665932,206.734502972419,770.931812533457,250.999219291321,1.48160810855384,0.482380506935645,1.7988408959114,0.585664845013082,63497.4903665932,20673.4502972419,77093.1812533458,25099.9219291321,15874372.5916483,5168362.57431048,19273295.3133364,6274980.48228302,9577123.28002408,3118110.35329205,11627717.8302621,3785740.90482082,25451495.8716724,8286472.92760253,30901013.1435986,10060721.3871038,NA,NA,NA,NA
"18649","RSV","Iowa","0-1 years",37716,0,1,"1 Year",0.414727613586237,3631.53231281044,0,9628.62528584802,0,217.891938768626,0,577.717517150881,0,0.508414523793461,0,1.34800754001872,0,21789.1938768626,0,57771.7517150881,0,5447298.46921566,0,14442937.928772,0,3286394.38702678,0,8713528.44158125,0,8733692.85624244,0,23156466.3703533,0,NA,NA,NA,NA
"18650","RSV","Iowa","0-1 years",37716,0,5,"5 Years",0.414727613586237,3631.53231281044,0,9628.62528584802,0,217.891938768626,0,577.717517150881,0,0.508414523793461,0,1.34800754001872,0,21789.1938768626,0,57771.7517150881,0,5447298.46921566,0,14442937.928772,0,3286394.38702678,0,8713528.44158125,0,8733692.85624244,0,23156466.3703533,0,NA,NA,NA,NA
"18651","RSV","Iowa","0-1 years",37716,0,10,"10 Years",0.414727613586237,3631.53231281044,0,9628.62528584802,0,217.891938768626,0,577.717517150881,0,0.508414523793461,0,1.34800754001872,0,21789.1938768626,0,57771.7517150881,0,5447298.46921566,0,14442937.928772,0,3286394.38702678,0,8713528.44158125,0,8733692.85624244,0,23156466.3703533,0,NA,NA,NA,NA
"18652","RSV","Iowa","0-1 years",37716,0,20,"20 Years",0.414727613586237,3631.53231281044,0,9628.62528584802,0,217.891938768626,0,577.717517150881,0,0.508414523793461,0,1.34800754001872,0,21789.1938768626,0,57771.7517150881,0,5447298.46921566,0,14442937.928772,0,3286394.38702678,0,8713528.44158125,0,8733692.85624244,0,23156466.3703533,0,NA,NA,NA,NA
"18653","RSV","Iowa","0-1 years",37716,1,1,"1 Year",0.414727613586237,3710.4213674337,78.8890546232624,9837.79130192412,209.166016076101,222.625282046022,4.73334327739573,590.267478115447,12.5499609645661,0.519458991440718,0.0110444676472566,1.37729078226938,0.0292832422506539,22262.5282046022,473.334327739572,59026.7478115447,1254.9960964566,5565632.05115055,118333.581934894,14756686.9528862,313749.024114152,3357785.8890099,71391.5019831113,8902815.48682229,189287.045241042,8923417.94016045,189725.083918005,23659502.4397085,503036.069355195,NA,NA,NA,NA
"18654","RSV","Iowa","0-1 years",37716,1,5,"5 Years",0.414727613586237,3710.4213674337,78.8890546232624,9837.79130192412,209.166016076101,222.625282046022,4.73334327739573,590.267478115447,12.5499609645661,0.519458991440718,0.0110444676472566,1.37729078226938,0.0292832422506539,22262.5282046022,473.334327739572,59026.7478115447,1254.9960964566,5565632.05115055,118333.581934894,14756686.9528862,313749.024114152,3357785.8890099,71391.5019831113,8902815.48682229,189287.045241042,8923417.94016045,189725.083918005,23659502.4397085,503036.069355195,NA,NA,NA,NA
"18655","RSV","Iowa","0-1 years",37716,1,10,"10 Years",0.414727613586237,3710.4213674337,78.8890546232624,9837.79130192412,209.166016076101,222.625282046022,4.73334327739573,590.267478115447,12.5499609645661,0.519458991440718,0.0110444676472566,1.37729078226938,0.0292832422506539,22262.5282046022,473.334327739572,59026.7478115447,1254.9960964566,5565632.05115055,118333.581934894,14756686.9528862,313749.024114152,3357785.8890099,71391.5019831113,8902815.48682229,189287.045241042,8923417.94016045,189725.083918005,23659502.4397085,503036.069355195,NA,NA,NA,NA
"18656","RSV","Iowa","0-1 years",37716,1,20,"20 Years",0.414727613586237,3710.4213674337,78.8890546232624,9837.79130192412,209.166016076101,222.625282046022,4.73334327739573,590.267478115447,12.5499609645661,0.519458991440718,0.0110444676472566,1.37729078226938,0.0292832422506539,22262.5282046022,473.334327739572,59026.7478115447,1254.9960964566,5565632.05115055,118333.581934894,14756686.9528862,313749.024114152,3357785.8890099,71391.5019831113,8902815.48682229,189287.045241042,8923417.94016045,189725.083918005,23659502.4397085,503036.069355195,NA,NA,NA,NA
"18657","RSV","Iowa","0-1 years",37716,2,1,"1 Year",0.414727613586237,3789.31042205696,157.778109246524,10046.9573180002,418.3320321522,227.358625323418,9.46668655479144,602.817439080013,25.099921929132,0.530503459087975,0.0220889352945133,1.40657402452003,0.0585664845013079,22735.8625323418,946.668655479141,60281.7439080013,2509.9921929132,5683965.63308544,236667.163869786,15070435.9770003,627498.048228301,3429177.39099301,142783.003966222,9092102.53206333,378574.090482082,9113143.02407845,379450.167836009,24162538.5090637,1006072.13871038,NA,NA,NA,NA
"18658","RSV","Iowa","0-1 years",37716,2,5,"5 Years",0.414727613586237,3789.31042205696,157.778109246524,10046.9573180002,418.3320321522,227.358625323418,9.46668655479144,602.817439080013,25.099921929132,0.530503459087975,0.0220889352945133,1.40657402452003,0.0585664845013079,22735.8625323418,946.668655479141,60281.7439080013,2509.9921929132,5683965.63308544,236667.163869786,15070435.9770003,627498.048228301,3429177.39099301,142783.003966222,9092102.53206333,378574.090482082,9113143.02407845,379450.167836009,24162538.5090637,1006072.13871038,NA,NA,NA,NA
"18659","RSV","Iowa","0-1 years",37716,2,10,"10 Years",0.414727613586237,3789.31042205696,157.778109246524,10046.9573180002,418.3320321522,227.358625323418,9.46668655479144,602.817439080013,25.099921929132,0.530503459087975,0.0220889352945133,1.40657402452003,0.0585664845013079,22735.8625323418,946.668655479141,60281.7439080013,2509.9921929132,5683965.63308544,236667.163869786,15070435.9770003,627498.048228301,3429177.39099301,142783.003966222,9092102.53206333,378574.090482082,9113143.02407845,379450.167836009,24162538.5090637,1006072.13871038,NA,NA,NA,NA
"18660","RSV","Iowa","0-1 years",37716,2,20,"20 Years",0.414727613586237,3789.31042205696,157.778109246524,10046.9573180002,418.3320321522,227.358625323418,9.46668655479144,602.817439080013,25.099921929132,0.530503459087975,0.0220889352945133,1.40657402452003,0.0585664845013079,22735.8625323418,946.668655479141,60281.7439080013,2509.9921929132,5683965.63308544,236667.163869786,15070435.9770003,627498.048228301,3429177.39099301,142783.003966222,9092102.53206333,378574.090482082,9113143.02407845,379450.167836009,24162538.5090637,1006072.13871038,NA,NA,NA,NA
"18661","RSV","Iowa","0-1 years",37716,3,1,"1 Year",0.414727613586237,3868.19947668022,236.667163869786,10256.1233340763,627.498048228302,232.091968600813,14.2000298321872,615.367400044579,37.6498828936981,0.541547926735231,0.03313340294177,1.43585726677068,0.0878497267519621,23209.1968600813,1420.00298321872,61536.7400044579,3764.98828936981,5802299.21502034,355000.74580468,15384185.0011145,941247.072342453,3500568.89297612,214174.505949333,9281389.57730437,567861.135723122,9302868.10799645,569175.251754012,24665574.5784188,1509108.20806557,NA,NA,NA,NA
"18662","RSV","Iowa","0-1 years",37716,3,5,"5 Years",0.414727613586237,3868.19947668022,236.667163869786,10256.1233340763,627.498048228302,232.091968600813,14.2000298321872,615.367400044579,37.6498828936981,0.541547926735231,0.03313340294177,1.43585726677068,0.0878497267519621,23209.1968600813,1420.00298321872,61536.7400044579,3764.98828936981,5802299.21502034,355000.74580468,15384185.0011145,941247.072342453,3500568.89297612,214174.505949333,9281389.57730437,567861.135723122,9302868.10799645,569175.251754012,24665574.5784188,1509108.20806557,NA,NA,NA,NA
"18663","RSV","Iowa","0-1 years",37716,3,10,"10 Years",0.414727613586237,3868.19947668022,236.667163869786,10256.1233340763,627.498048228302,232.091968600813,14.2000298321872,615.367400044579,37.6498828936981,0.541547926735231,0.03313340294177,1.43585726677068,0.0878497267519621,23209.1968600813,1420.00298321872,61536.7400044579,3764.98828936981,5802299.21502034,355000.74580468,15384185.0011145,941247.072342453,3500568.89297612,214174.505949333,9281389.57730437,567861.135723122,9302868.10799645,569175.251754012,24665574.5784188,1509108.20806557,NA,NA,NA,NA
"18664","RSV","Iowa","0-1 years",37716,3,20,"20 Years",0.414727613586237,3868.19947668022,236.667163869786,10256.1233340763,627.498048228302,232.091968600813,14.2000298321872,615.367400044579,37.6498828936981,0.541547926735231,0.03313340294177,1.43585726677068,0.0878497267519621,23209.1968600813,1420.00298321872,61536.7400044579,3764.98828936981,5802299.21502034,355000.74580468,15384185.0011145,941247.072342453,3500568.89297612,214174.505949333,9281389.57730437,567861.135723122,9302868.10799645,569175.251754012,24665574.5784188,1509108.20806557,NA,NA,NA,NA
"18665","RSV","Iowa","0-1 years",37716,4,1,"1 Year",0.414727613586237,3947.08853130349,315.556218493048,10465.2893501524,836.664064304402,236.825311878209,18.9333731095829,627.917361009145,50.1998438582641,0.552592394382488,0.0441778705890267,1.46514050902134,0.117132969002616,23682.5311878209,1893.33731095829,62791.7361009145,5019.98438582641,5920632.79695523,473334.327739573,15697934.0252286,1254996.0964566,3571960.39495923,285566.007932444,9470676.62254541,757148.180964163,9492593.19191446,758900.335672017,25168610.647774,2012144.27742077,NA,NA,NA,NA
"18666","RSV","Iowa","0-1 years",37716,4,5,"5 Years",0.414727613586237,3947.08853130349,315.556218493048,10465.2893501524,836.664064304402,236.825311878209,18.9333731095829,627.917361009145,50.1998438582641,0.552592394382488,0.0441778705890267,1.46514050902134,0.117132969002616,23682.5311878209,1893.33731095829,62791.7361009145,5019.98438582641,5920632.79695523,473334.327739573,15697934.0252286,1254996.0964566,3571960.39495923,285566.007932444,9470676.62254541,757148.180964163,9492593.19191446,758900.335672017,25168610.647774,2012144.27742077,NA,NA,NA,NA
"18667","RSV","Iowa","0-1 years",37716,4,10,"10 Years",0.414727613586237,3947.08853130349,315.556218493048,10465.2893501524,836.664064304402,236.825311878209,18.9333731095829,627.917361009145,50.1998438582641,0.552592394382488,0.0441778705890267,1.46514050902134,0.117132969002616,23682.5311878209,1893.33731095829,62791.7361009145,5019.98438582641,5920632.79695523,473334.327739573,15697934.0252286,1254996.0964566,3571960.39495923,285566.007932444,9470676.62254541,757148.180964163,9492593.19191446,758900.335672017,25168610.647774,2012144.27742077,NA,NA,NA,NA
"18668","RSV","Iowa","0-1 years",37716,4,20,"20 Years",0.414727613586237,3947.08853130349,315.556218493048,10465.2893501524,836.664064304402,236.825311878209,18.9333731095829,627.917361009145,50.1998438582641,0.552592394382488,0.0441778705890267,1.46514050902134,0.117132969002616,23682.5311878209,1893.33731095829,62791.7361009145,5019.98438582641,5920632.79695523,473334.327739573,15697934.0252286,1254996.0964566,3571960.39495923,285566.007932444,9470676.62254541,757148.180964163,9492593.19191446,758900.335672017,25168610.647774,2012144.27742077,NA,NA,NA,NA
"18669","RSV","Iowa","0-1 years",37716,5,1,"1 Year",0.414727613586237,4025.97758592675,394.44527311631,10674.4553662285,1045.8300803805,241.558655155605,23.6667163869786,640.467321973711,62.74980482283,0.563636862029745,0.0552223382362833,1.49442375127199,0.14641621125327,24155.8655155605,2366.67163869786,64046.7321973711,6274.98048228301,6038966.37889012,591667.909674465,16011683.0493428,1568745.12057075,3643351.89694234,356957.509915554,9659963.66778645,946435.226205202,9682318.27583246,948625.419590019,25671646.7171292,2515180.34677595,NA,NA,NA,NA
"18670","RSV","Iowa","0-1 years",37716,5,5,"5 Years",0.414727613586237,4025.97758592675,394.44527311631,10674.4553662285,1045.8300803805,241.558655155605,23.6667163869786,640.467321973711,62.74980482283,0.563636862029745,0.0552223382362833,1.49442375127199,0.14641621125327,24155.8655155605,2366.67163869786,64046.7321973711,6274.98048228301,6038966.37889012,591667.909674465,16011683.0493428,1568745.12057075,3643351.89694234,356957.509915554,9659963.66778645,946435.226205202,9682318.27583246,948625.419590019,25671646.7171292,2515180.34677595,NA,NA,NA,NA
"18671","RSV","Iowa","0-1 years",37716,5,10,"10 Years",0.414727613586237,4025.97758592675,394.44527311631,10674.4553662285,1045.8300803805,241.558655155605,23.6667163869786,640.467321973711,62.74980482283,0.563636862029745,0.0552223382362833,1.49442375127199,0.14641621125327,24155.8655155605,2366.67163869786,64046.7321973711,6274.98048228301,6038966.37889012,591667.909674465,16011683.0493428,1568745.12057075,3643351.89694234,356957.509915554,9659963.66778645,946435.226205202,9682318.27583246,948625.419590019,25671646.7171292,2515180.34677595,NA,NA,NA,NA
"18672","RSV","Iowa","0-1 years",37716,5,20,"20 Years",0.414727613586237,4025.97758592675,394.44527311631,10674.4553662285,1045.8300803805,241.558655155605,23.6667163869786,640.467321973711,62.74980482283,0.563636862029745,0.0552223382362833,1.49442375127199,0.14641621125327,24155.8655155605,2366.67163869786,64046.7321973711,6274.98048228301,6038966.37889012,591667.909674465,16011683.0493428,1568745.12057075,3643351.89694234,356957.509915554,9659963.66778645,946435.226205202,9682318.27583246,948625.419590019,25671646.7171292,2515180.34677595,NA,NA,NA,NA
"18673","RSV","Iowa","0-1 years",37716,6,1,"1 Year",0.414727613586237,4104.86664055001,473.334327739572,10883.6213823046,1254.9960964566,246.291998433001,28.4000596643743,653.017282938277,75.2997657873962,0.574681329677001,0.0662668058835401,1.52370699352265,0.175699453503924,24629.1998433001,2840.00596643743,65301.7282938277,7529.97657873961,6157299.96082501,710001.491609358,16325432.0734569,1882494.1446849,3714743.39892545,428349.011898666,9849250.71302749,1135722.27144624,9872043.35975046,1138350.50350802,26174682.7864844,3018216.41613115,NA,NA,NA,NA
"18674","RSV","Iowa","0-1 years",37716,6,5,"5 Years",0.414727613586237,4104.86664055001,473.334327739572,10883.6213823046,1254.9960964566,246.291998433001,28.4000596643743,653.017282938277,75.2997657873962,0.574681329677001,0.0662668058835401,1.52370699352265,0.175699453503924,24629.1998433001,2840.00596643743,65301.7282938277,7529.97657873961,6157299.96082501,710001.491609358,16325432.0734569,1882494.1446849,3714743.39892545,428349.011898666,9849250.71302749,1135722.27144624,9872043.35975046,1138350.50350802,26174682.7864844,3018216.41613115,NA,NA,NA,NA
"18675","RSV","Iowa","0-1 years",37716,6,10,"10 Years",0.414727613586237,4104.86664055001,473.334327739572,10883.6213823046,1254.9960964566,246.291998433001,28.4000596643743,653.017282938277,75.2997657873962,0.574681329677001,0.0662668058835401,1.52370699352265,0.175699453503924,24629.1998433001,2840.00596643743,65301.7282938277,7529.97657873961,6157299.96082501,710001.491609358,16325432.0734569,1882494.1446849,3714743.39892545,428349.011898666,9849250.71302749,1135722.27144624,9872043.35975046,1138350.50350802,26174682.7864844,3018216.41613115,NA,NA,NA,NA
"18676","RSV","Iowa","0-1 years",37716,6,20,"20 Years",0.414727613586237,4104.86664055001,473.334327739572,10883.6213823046,1254.9960964566,246.291998433001,28.4000596643743,653.017282938277,75.2997657873962,0.574681329677001,0.0662668058835401,1.52370699352265,0.175699453503924,24629.1998433001,2840.00596643743,65301.7282938277,7529.97657873961,6157299.96082501,710001.491609358,16325432.0734569,1882494.1446849,3714743.39892545,428349.011898666,9849250.71302749,1135722.27144624,9872043.35975046,1138350.50350802,26174682.7864844,3018216.41613115,NA,NA,NA,NA
"18677","RSV","Iowa","0-1 years",37716,7,1,"1 Year",0.414727613586237,4183.75569517327,552.223382362834,11092.7873983807,1464.1621125327,251.025341710396,33.13340294177,665.567243902843,87.8497267519622,0.585725797324258,0.0773112735307968,1.5529902357733,0.204982695754578,25102.5341710396,3313.340294177,66556.7243902843,8784.97267519621,6275633.54275991,828335.073544251,16639181.0975711,2196243.16879905,3786134.90090856,499740.513881776,10038537.7582685,1325009.31668729,10061768.4436685,1328075.58742603,26677718.8558396,3521252.48548634,NA,NA,NA,NA
"18678","RSV","Iowa","0-1 years",37716,7,5,"5 Years",0.414727613586237,4183.75569517327,552.223382362834,11092.7873983807,1464.1621125327,251.025341710396,33.13340294177,665.567243902843,87.8497267519622,0.585725797324258,0.0773112735307968,1.5529902357733,0.204982695754578,25102.5341710396,3313.340294177,66556.7243902843,8784.97267519621,6275633.54275991,828335.073544251,16639181.0975711,2196243.16879905,3786134.90090856,499740.513881776,10038537.7582685,1325009.31668729,10061768.4436685,1328075.58742603,26677718.8558396,3521252.48548634,NA,NA,NA,NA
"18679","RSV","Iowa","0-1 years",37716,7,10,"10 Years",0.414727613586237,4183.75569517327,552.223382362834,11092.7873983807,1464.1621125327,251.025341710396,33.13340294177,665.567243902843,87.8497267519622,0.585725797324258,0.0773112735307968,1.5529902357733,0.204982695754578,25102.5341710396,3313.340294177,66556.7243902843,8784.97267519621,6275633.54275991,828335.073544251,16639181.0975711,2196243.16879905,3786134.90090856,499740.513881776,10038537.7582685,1325009.31668729,10061768.4436685,1328075.58742603,26677718.8558396,3521252.48548634,NA,NA,NA,NA
"18680","RSV","Iowa","0-1 years",37716,7,20,"20 Years",0.414727613586237,4183.75569517327,552.223382362834,11092.7873983807,1464.1621125327,251.025341710396,33.13340294177,665.567243902843,87.8497267519622,0.585725797324258,0.0773112735307968,1.5529902357733,0.204982695754578,25102.5341710396,3313.340294177,66556.7243902843,8784.97267519621,6275633.54275991,828335.073544251,16639181.0975711,2196243.16879905,3786134.90090856,499740.513881776,10038537.7582685,1325009.31668729,10061768.4436685,1328075.58742603,26677718.8558396,3521252.48548634,NA,NA,NA,NA
"18681","RSV","Iowa","0-1 years",37716,8,1,"1 Year",0.414727613586237,4262.64474979653,631.112436986096,11301.9534144568,1673.3281286088,255.758684987792,37.8667462191657,678.117204867409,100.399687716528,0.596770264971515,0.0883557411780533,1.58227347802395,0.234265938005232,25575.8684987792,3786.67462191657,67811.7204867409,10039.9687716528,6393967.1246948,946668.655479143,16952930.1216852,2509992.1929132,3857526.40289167,571132.015864887,10227824.8035096,1514296.36192832,10251493.5275865,1517800.67134403,27180754.9251948,4024288.55484153,NA,NA,NA,NA
"18682","RSV","Iowa","0-1 years",37716,8,5,"5 Years",0.414727613586237,4262.64474979653,631.112436986096,11301.9534144568,1673.3281286088,255.758684987792,37.8667462191657,678.117204867409,100.399687716528,0.596770264971515,0.0883557411780533,1.58227347802395,0.234265938005232,25575.8684987792,3786.67462191657,67811.7204867409,10039.9687716528,6393967.1246948,946668.655479143,16952930.1216852,2509992.1929132,3857526.40289167,571132.015864887,10227824.8035096,1514296.36192832,10251493.5275865,1517800.67134403,27180754.9251948,4024288.55484153,NA,NA,NA,NA
"18683","RSV","Iowa","0-1 years",37716,8,10,"10 Years",0.414727613586237,4262.64474979653,631.112436986096,11301.9534144568,1673.3281286088,255.758684987792,37.8667462191657,678.117204867409,100.399687716528,0.596770264971515,0.0883557411780533,1.58227347802395,0.234265938005232,25575.8684987792,3786.67462191657,67811.7204867409,10039.9687716528,6393967.1246948,946668.655479143,16952930.1216852,2509992.1929132,3857526.40289167,571132.015864887,10227824.8035096,1514296.36192832,10251493.5275865,1517800.67134403,27180754.9251948,4024288.55484153,NA,NA,NA,NA
"18684","RSV","Iowa","0-1 years",37716,8,20,"20 Years",0.414727613586237,4262.64474979653,631.112436986096,11301.9534144568,1673.3281286088,255.758684987792,37.8667462191657,678.117204867409,100.399687716528,0.596770264971515,0.0883557411780533,1.58227347802395,0.234265938005232,25575.8684987792,3786.67462191657,67811.7204867409,10039.9687716528,6393967.1246948,946668.655479143,16952930.1216852,2509992.1929132,3857526.40289167,571132.015864887,10227824.8035096,1514296.36192832,10251493.5275865,1517800.67134403,27180754.9251948,4024288.55484153,NA,NA,NA,NA
"18685","RSV","Iowa","0-1 years",37716,9,1,"1 Year",0.414727613586237,4341.5338044198,710.001491609358,11511.1194305329,1882.4941446849,260.492028265188,42.6000894965615,690.667165831975,112.949648681094,0.607814732618771,0.0994002088253101,1.61155672027461,0.263549180255886,26049.2028265188,4260.00894965615,69066.7165831975,11294.9648681094,6512300.70662969,1065002.23741404,17266679.1457994,2823741.21702736,3928917.90487478,642523.517847998,10417111.8487506,1703583.40716937,10441218.6115045,1707525.75526204,27683790.99455,4527324.62419672,NA,NA,NA,NA
"18686","RSV","Iowa","0-1 years",37716,9,5,"5 Years",0.414727613586237,4341.5338044198,710.001491609358,11511.1194305329,1882.4941446849,260.492028265188,42.6000894965615,690.667165831975,112.949648681094,0.607814732618771,0.0994002088253101,1.61155672027461,0.263549180255886,26049.2028265188,4260.00894965615,69066.7165831975,11294.9648681094,6512300.70662969,1065002.23741404,17266679.1457994,2823741.21702736,3928917.90487478,642523.517847998,10417111.8487506,1703583.40716937,10441218.6115045,1707525.75526204,27683790.99455,4527324.62419672,NA,NA,NA,NA
"18687","RSV","Iowa","0-1 years",37716,9,10,"10 Years",0.414727613586237,4341.5338044198,710.001491609358,11511.1194305329,1882.4941446849,260.492028265188,42.6000894965615,690.667165831975,112.949648681094,0.607814732618771,0.0994002088253101,1.61155672027461,0.263549180255886,26049.2028265188,4260.00894965615,69066.7165831975,11294.9648681094,6512300.70662969,1065002.23741404,17266679.1457994,2823741.21702736,3928917.90487478,642523.517847998,10417111.8487506,1703583.40716937,10441218.6115045,1707525.75526204,27683790.99455,4527324.62419672,NA,NA,NA,NA
